_type,url,date,text,renderedContent,id,user,replyCount,retweetCount,likeCount,quoteCount,conversationId,lang,source,sourceUrl,sourceLabel,outlinks,tcooutlinks,media,retweetedTweet,quotedTweet,inReplyToTweetId,inReplyToUser,mentionedUsers,coordinates,place,hashtags,cashtags
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1427375227101659136,2021-08-16 21:02:28+00:00,My statement on Afghanistan: https://t.co/NmIYKZLI7x,My statement on Afghanistan: https://t.co/NmIYKZLI7x,1.43E+18,Romney,1698,1366,9905,307,1.43E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E88OM9NXMAUA0cG?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E88OM9NXMAUA0cG?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1427347013318975491,2021-08-16 19:10:21+00:00,"We must, must evacuate our Afghan partners. The President must fully commit to this and make clear to the Taliban that impeding such will be met with full military force.","We must, must evacuate our Afghan partners. The President must fully commit to this and make clear to the Taliban that impeding such will be met with full military force.",1.43E+18,Romney,794,679,7219,123,1.43E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1426969856805588994,2021-08-15 18:11:40+00:00,https://t.co/OlmvfC8gKV,https://t.co/OlmvfC8gKV,1.43E+18,Romney,1679,694,6174,346,1.43E+18,und,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E82dhYOXMAAVSch?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E82dhYOXMAAVSch?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1426658988091973633,2021-08-14 21:36:23+00:00,"I understand but disagree with those who felt we should leave Afghanistan; I cannot understand why it has been done with such tragic human cost; without an effective strategy to defend our partners; and with inestimable shock to our nation’s credibility, reliability, and honor.","I understand but disagree with those who felt we should leave Afghanistan; I cannot understand why it has been done with such tragic human cost; without an effective strategy to defend our partners; and with inestimable shock to our nation’s credibility, reliability, and honor.",1.43E+18,Romney,3058,1970,14305,484,1.43E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1425970600586190855,2021-08-13 00:00:59+00:00,"America must not stand idly by as our Afghan friends are brutalized by the Taliban. For honor, for meaning of lives lost, and for simple humanity, the President must urgently rush to defend, rescue, and give and expand asylum. There is no time to spare.","America must not stand idly by as our Afghan friends are brutalized by the Taliban. For honor, for meaning of lives lost, and for simple humanity, the President must urgently rush to defend, rescue, and give and expand asylum. There is no time to spare.",1.43E+18,Romney,3363,980,7375,660,1.43E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1422215584801042440,2021-08-02 15:19:53+00:00,"If COVID with variants becomes a multi-year reality, we (the @US_FDA) will need to move even faster to approve boosters and vaccines—especially if they are already tested and approved in other countries, as with the booster given today in Israel.","If COVID with variants becomes a multi-year reality, we (the @US_FDA) will need to move even faster to approve boosters and vaccines—especially if they are already tested and approved in other countries, as with the booster given today in Israel.",1.42E+18,Romney,534,662,6984,119,1.42E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'US_FDA', 'id': 208120290, 'displayname': 'U.S. FDA', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/US_FDA'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1420447556425895939,2021-07-28 18:14:22+00:00,Being pro-life doesn’t just mean advocating and protecting the unborn. I also care deeply for the living and don’t want more people to die from #COVID19. Everyone that is able should get the vaccine: https://t.co/86Scu6N5nV,Being pro-life doesn’t just mean advocating and protecting the unborn. I also care deeply for the living and don’t want more people to die from #COVID19. Everyone that is able should get the vaccine: cdc.gov/coronavirus/20…,1.42E+18,Romney,371,963,8265,121,1.42E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.cdc.gov/coronavirus/2019-ncov/vaccines/How-Do-I-Get-a-COVID-19-Vaccine.html'],['https://t.co/86Scu6N5nV'],,,,,,,,,['COVID19'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1420162496002936843,2021-07-27 23:21:39+00:00,"I love and admire Simone Biles and our Olympians. Beyond their determination and sacrifice, they evidence the greatness of the human spirit, in victory and in defeat. I take pride in them, not so much for the medals they win as for the grace, humanity &amp; character of their hearts.","I love and admire Simone Biles and our Olympians. Beyond their determination and sacrifice, they evidence the greatness of the human spirit, in victory and in defeat. I take pride in them, not so much for the medals they win as for the grace, humanity &amp; character of their hearts.",1.42E+18,Romney,1784,5522,86038,540,1.42E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1412454883693838342,2021-07-06 16:54:21+00:00,Lanhee is a brilliant man of integrity. California couldn’t find a better Controller. https://t.co/wP8fgQyhUD,Lanhee is a brilliant man of integrity. California couldn’t find a better Controller. twitter.com/lanheechen/sta…,1.41E+18,Romney,111,55,510,11,1.41E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://twitter.com/lanheechen/status/1412434582100643840'],['https://t.co/wP8fgQyhUD'],,,"{'_type': 'snscrape.modules.twitter.Tweet', 'url': 'https://twitter.com/lanheechen/status/1412434582100643840', 'date': '2021-07-06T15:33:40+00:00', 'content': 'I’m excited to announce my campaign for CA State Controller. We need a fighter as Controller who will be a check on the one-party monopoly in Sacramento, expose fraud &amp; waste in government, &amp; ensure we can account for every penny our state spends. Join me! https://t.co/8MiPWSWL6I', 'renderedContent': 'I’m excited to announce my campaign for CA State Controller. We need a fighter as Controller who will be a check on the one-party monopoly in Sacramento, expose fraud &amp; waste in government, &amp; ensure we can account for every penny our state spends. Join me! bit.ly/3yubu3m', 'id': 1412434582100643840, 'user': {'_type': 'snscrape.modules.twitter.User', 'username': 'lanheechen', 'id': 87048122, 'displayname': 'Lanhee J. Chen', 'description': 'Husband and Dad. Candidate for California State Controller. Public policy leader, problem-solver, and educator.', 'rawDescription': 'Husband and Dad. Candidate for California State Controller. Public policy leader, problem-solver, and educator.', 'descriptionUrls': None, 'verified': True, 'created': '2009-11-02T22:39:00+00:00', 'followersCount': 20654, 'friendsCount': 999, 'statusesCount': 1868, 'favouritesCount': 2008, 'listedCount': 492, 'mediaCount': 104, 'location': 'Bay Area, CA', 'protected': False, 'linkUrl': 'https://chenforcalifornia.com/', 'linkTcourl': 'https://t.co/667aSs2eHH', 'profileImageUrl': 'https://pbs.twimg.com/profile_images/1412418747692879874/SGwkOVL__normal.png', 'profileBannerUrl': 'https://pbs.twimg.com/profile_banners/87048122/1625581846', 'url': 'https://twitter.com/lanheechen'}, 'replyCount': 84, 'retweetCount': 197, 'likeCount': 1002, 'quoteCount': 50, 'conversationId': 1412434582100643840, 'lang': 'en', 'source': '<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>', 'sourceUrl': 'https://sproutsocial.com', 'sourceLabel': 'Sprout Social', 'outlinks': ['https://bit.ly/3yubu3m'], 'tcooutlinks': ['https://t.co/8MiPWSWL6I'], 'media': None, 'retweetedTweet': None, 'quotedTweet': None, 'inReplyToTweetId': None, 'inReplyToUser': None, 'mentionedUsers': None, 'coordinates': None, 'place': None, 'hashtags': None, 'cashtags': None}",,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1412129243417518082,2021-07-05 19:20:22+00:00,Celebrating the 4th with my family—nothing better! https://t.co/RWfMvVWunJ,Celebrating the 4th with my family—nothing better! https://t.co/RWfMvVWunJ,1.41E+18,Romney,239,92,5632,20,1.41E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E5jkDNHWQAAsojq?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5jkDNHWQAAsojq?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E5jkDNFWYAA3vxe?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5jkDNFWYAA3vxe?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E5jkDNFXwAAMt2y?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5jkDNFXwAAMt2y?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E5jkDNHWUAEFivz?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E5jkDNHWUAEFivz?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1406597657884250113,2021-06-20 12:59:49+00:00,"The greatest joy of my life is being a father to my five boys, and now a grandfather to 25. Wishing all of the dads out there a happy #FathersDay. https://t.co/EkpZNk1Bxq","The greatest joy of my life is being a father to my five boys, and now a grandfather to 25. Wishing all of the dads out there a happy #FathersDay. https://t.co/EkpZNk1Bxq",1.41E+18,Romney,713,573,24221,319,1.41E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E4U9HQfXIAgy4HD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4U9HQfXIAgy4HD?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E4U9HQfWUAQH9DB?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E4U9HQfWUAQH9DB?format=jpg&name=large'}]",,,,,,,,['FathersDay'],
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1405542608663765001,2021-06-17 15:07:26+00:00,"@RepBlakeMoore Congratulations! The real fun, though, doesn’t start until you have 5.","@RepBlakeMoore Congratulations! The real fun, though, doesn’t start until you have 5.",1.41E+18,Romney,7,2,35,0,1.41E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.41E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'RepBlakeMoore', 'id': 1337452596093587462, 'displayname': 'Rep. Blake Moore', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RepBlakeMoore'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'RepBlakeMoore', 'id': 1337452596093587462, 'displayname': 'Rep. Blake Moore', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/RepBlakeMoore'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1391836074436091906,2021-05-10 19:22:33+00:00,"Expelling Liz Cheney from leadership won’t gain the GOP one additional voter, but it will cost us quite a few.","Expelling Liz Cheney from leadership won’t gain the GOP one additional voter, but it will cost us quite a few.",1.39E+18,Romney,8602,6409,50958,1799,1.39E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1391459721916387328,2021-05-09 18:27:04+00:00,"Today, I reflect on the love and support @AnnRomney has shown our five sons. What a blessing she has been in all of our lives. I also remember the values and lessons my mom taught me. To all of the moms out there—happy Mother’s Day! https://t.co/lxLFbeP5jC","Today, I reflect on the love and support @AnnRomney has shown our five sons. What a blessing she has been in all of our lives. I also remember the values and lessons my mom taught me. To all of the moms out there—happy Mother’s Day! https://t.co/lxLFbeP5jC",1.39E+18,Romney,221,167,7964,28,1.39E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E091PK6WYAE_xcx?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E091PK6WYAE_xcx?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E091PKUX0AIHtVr?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E091PKUX0AIHtVr?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/E091PKUXMAML3XW?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/E091PKUXMAML3XW?format=jpg&name=large'}]",,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'AnnRomney', 'id': 263758909, 'displayname': 'Ann Romney', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/AnnRomney'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1391014405349982210,2021-05-08 12:57:32+00:00,"With the U.S. birthrate reaching an all-time low, we should remove financial obstacles for families to have kids, encourage families to support themselves, and treat families the same whether both parents work or one stays at home. My op-ed in the @WSJ: https://t.co/36XAHApJh2","With the U.S. birthrate reaching an all-time low, we should remove financial obstacles for families to have kids, encourage families to support themselves, and treat families the same whether both parents work or one stays at home. My op-ed in the @WSJ: wsj.com/articles/famil…",1.39E+18,Romney,451,193,2284,75,1.39E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.wsj.com/articles/family-policy-shouldnt-penalize-married-and-stay-at-home-parents-11620423991'],['https://t.co/36XAHApJh2'],,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'WSJ', 'id': 3108351, 'displayname': 'The Wall Street Journal', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/WSJ'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1389645359597621249,2021-05-04 18:17:26+00:00,Every person of conscience draws a line beyond which they will not go: Liz Cheney refuses to lie. As one of my Republican Senate colleagues said to me following my impeachment vote: “I wouldn’t want to be a member of a group that punished someone for following their conscience.”,Every person of conscience draws a line beyond which they will not go: Liz Cheney refuses to lie. As one of my Republican Senate colleagues said to me following my impeachment vote: “I wouldn’t want to be a member of a group that punished someone for following their conscience.”,1.39E+18,Romney,7448,7364,51809,1470,1.39E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1384329539959074816,2021-04-20 02:14:16+00:00,It’s hard to find a picture of Fritz Mondale where he isn’t smiling. A cheerful and good soul who will surely be welcomed by a loving God.,It’s hard to find a picture of Fritz Mondale where he isn’t smiling. A cheerful and good soul who will surely be welcomed by a loving God.,1.38E+18,Romney,243,545,11148,44,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1383059352005775364,2021-04-16 14:07:00+00:00,"I hope that I and others who come to the U.S. Capitol will remember that when we succumb to untruths as a nation, that it can lead to violence and even death as it did on January 6th. https://t.co/wuWkCCmcnO","I hope that I and others who come to the U.S. Capitol will remember that when we succumb to untruths as a nation, that it can lead to violence and even death as it did on January 6th. nbcnews.com/specials/after…",1.38E+18,Romney,2018,3067,20333,297,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['https://www.nbcnews.com/specials/after-the-riot-capitol-attack/'],['https://t.co/wuWkCCmcnO'],,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1380636138591895561,2021-04-09 21:38:01+00:00,"My Democrat friends decry the last president for weakening our institutions with his words and behavior but they now cheer the effort to pack the Supreme Court and end the Senate filibuster, which would forever diminish institutions at our Republic’s foundation.","My Democrat friends decry the last president for weakening our institutions with his words and behavior but they now cheer the effort to pack the Supreme Court and end the Senate filibuster, which would forever diminish institutions at our Republic’s foundation.",1.38E+18,Romney,15001,1115,7985,2181,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1379165458067247109,2021-04-05 20:14:03+00:00,"The media had a responsibility to go behind the political rhetoric about the Georgia voting law and provide analysis &amp; truth. Instead, most spread partisan disinformation and inflamed passions &amp; division, further blurring the line between social media &amp; a responsible free press.","The media had a responsibility to go behind the political rhetoric about the Georgia voting law and provide analysis &amp; truth. Instead, most spread partisan disinformation and inflamed passions &amp; division, further blurring the line between social media &amp; a responsible free press.",1.38E+18,Romney,2389,977,7777,385,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1378803377958707201,2021-04-04 20:15:16+00:00,Blessed to be spending this Easter with my family. https://t.co/AN19J3UJGh,Blessed to be spending this Easter with my family. https://t.co/AN19J3UJGh,1.38E+18,Romney,476,206,13334,95,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,"[{'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EyJ-T9iXAAQPz6C?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EyJ-T9iXAAQPz6C?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EyJ-T9jXAAAWrtz?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EyJ-T9jXAAAWrtz?format=jpg&name=large'}, {'_type': 'snscrape.modules.twitter.Photo', 'previewUrl': 'https://pbs.twimg.com/media/EyJ-T9iWQAcmlQD?format=jpg&name=small', 'fullUrl': 'https://pbs.twimg.com/media/EyJ-T9iWQAcmlQD?format=jpg&name=large'}]",,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1378699225601556483,2021-04-04 13:21:25+00:00,“He is Risen!” Glorious words of hope and faith for me and for millions upon millions around the world.,“He is Risen!” Glorious words of hope and faith for me and for millions upon millions around the world.,1.38E+18,Romney,309,371,9488,30,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1378087681549344768,2021-04-02 20:51:21+00:00,"Profound gratitude for those who protect our nation’s Capitol and who keep us safe, and profound sadness for Officer Billy Evans who has lost his life doing so.","Profound gratitude for those who protect our nation’s Capitol and who keep us safe, and profound sadness for Officer Billy Evans who has lost his life doing so.",1.38E+18,Romney,532,1148,22605,60,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1377711051060482058,2021-04-01 19:54:45+00:00,A Senate evenly split between both parties and a bare Democratic House majority are hardly a mandate to “go it alone.” The President should live up to the bipartisanship he preached in his inaugural address.,A Senate evenly split between both parties and a bare Democratic House majority are hardly a mandate to “go it alone.” The President should live up to the bipartisanship he preached in his inaugural address.,1.38E+18,Romney,24178,1187,9894,3014,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1375422038026956801,2021-03-26 12:19:02+00:00,"I’m humbled by the Kennedy family’s recognition today. But I see courage every week from my colleagues in the Senate, many of whom make tough decisions to do what they believe is right even though it may be politically unpopular.","I’m humbled by the Kennedy family’s recognition today. But I see courage every week from my colleagues in the Senate, many of whom make tough decisions to do what they believe is right even though it may be politically unpopular.",1.38E+18,Romney,2262,664,12971,266,1.38E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,,,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1374540174412148739,2021-03-24 01:54:49+00:00,@JonahDispatch My favorite place in St. George. Glorious indeed!,@JonahDispatch My favorite place in St. George. Glorious indeed!,1.37E+18,Romney,4,4,371,0,1.37E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,1.37E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JonahDispatch', 'id': 71627462, 'displayname': 'Jonah Goldberg', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/JonahDispatch'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'JonahDispatch', 'id': 71627462, 'displayname': 'Jonah Goldberg', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/JonahDispatch'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1374400145308061710,2021-03-23 16:38:24+00:00,"Heartbroken over the senseless shooting in Boulder, Colorado. Ten lives that were taken far too soon, including @BoulderPolice Officer Eric Talley. Our hearts go out to the victims, their families and loved ones, and the entire Boulder community during this time.","Heartbroken over the senseless shooting in Boulder, Colorado. Ten lives that were taken far too soon, including @BoulderPolice Officer Eric Talley. Our hearts go out to the victims, their families and loved ones, and the entire Boulder community during this time.",1.37E+18,Romney,769,162,2572,47,1.37E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,,,,,,,,"[{'_type': 'snscrape.modules.twitter.User', 'username': 'boulderpolice', 'id': 16740346, 'displayname': 'Boulder Police Dept.', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/boulderpolice'}]",,,,
snscrape.modules.twitter.Tweet,https://twitter.com/MittRomney/status/1374077917723033605,2021-03-22 19:17:59+00:00,@JonahDispatch Check out Bear Paw Cafe on N. Main: https://t.co/PZKzmSfTob,@JonahDispatch Check out Bear Paw Cafe on N. Main: bearpawcafe.com,1.37E+18,Romney,14,1,470,3,1.37E+18,en,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://twitter.com/download/iphone,Twitter for iPhone,['http://bearpawcafe.com'],['https://t.co/PZKzmSfTob'],,,,1.37E+18,"{'_type': 'snscrape.modules.twitter.User', 'username': 'JonahDispatch', 'id': 71627462, 'displayname': 'Jonah Goldberg', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/JonahDispatch'}","[{'_type': 'snscrape.modules.twitter.User', 'username': 'JonahDispatch', 'id': 71627462, 'displayname': 'Jonah Goldberg', 'description': None, 'rawDescription': None, 'descriptionUrls': None, 'verified': None, 'created': None, 'followersCount': None, 'friendsCount': None, 'statusesCount': None, 'favouritesCount': None, 'listedCount': None, 'mediaCount': None, 'location': None, 'protected': None, 'linkUrl': None, 'linkTcourl': None, 'profileImageUrl': None, 'profileBannerUrl': None, 'url': 'https://twitter.com/JonahDispatch'}]",,,,
